"RT @kashmir_watch: 🔶How to monitor &amp; report #COVID19Vaccine side effects ??

🔶Have a look. For Info of all

#We4Vaccine #IndiaFightsCorona…",2021-06-06 12:20:55,1401514437492629507,Sarup Singh,SarupSi03073268,1321670023140634624,,,,False,130,304,9597,5216,0,2020-10-29 04:27:58,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,True,en
"RT @kashmir_watch: 🔶How to monitor &amp; report #COVID19Vaccine side effects ??

🔶Have a look. For Info of all

#We4Vaccine #IndiaFightsCorona…",2021-06-06 12:15:49,1401513155587567619,Angchok Rapstan,angchok_rapstan,1330015563096104960,,,,False,58,9,15475,15481,0,2020-11-21 05:10:56,https://pbs.twimg.com/profile_images/1330015946677776385/DYl924Px_normal.jpg,True,False,en
"RT @kashmir_watch: 🔶How to monitor &amp; report #COVID19Vaccine side effects ??

🔶Have a look. For Info of all

#We4Vaccine #IndiaFightsCorona…",2021-06-06 12:13:52,1401512662454837260,Mohd Aslam,MohdAsl82607209,1341980612756873216,,,,False,16,8,6047,5963,1,2020-12-24 05:35:03,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,True,en
"@Flojagg @julienbahloul #Pfizer a copieusement arrosé la mafia politique Israélienne, je vous laisse donc deviner la réponse @pfizerbelgique @Pfizer_France @PfizerCA @pfizer",2021-06-06 11:51:20,1401506992523522048,Heisenberg,ClaudyFocamp,1195371111359365120,Albuquerque,,"Le vaccin c’est la VIE, le retour à la vie normale, au monde d’après. Nous vaincrons ainsi la Covid, et sauverons nos aînés, nos diabétiques, nos obèses,... 💉",False,173,1122,3047,3389,1,2019-11-15 16:01:10,https://pbs.twimg.com/profile_images/1257782529072992263/UaZks_XM_normal.jpg,True,False,fr
"RT @kashmir_watch: 🔶How to monitor &amp; report #COVID19Vaccine side effects ??

🔶Have a look. For Info of all

#We4Vaccine #IndiaFightsCorona…",2021-06-06 10:48:14,1401491112452190214,@Ashwani82122456,Ashwani82122451,1400406694757224459,,,Ak chowdhary,False,7,71,187,69,0,2021-06-03 10:59:36,https://pbs.twimg.com/profile_images/1400406918607163395/OoKfDhKB_normal.jpg,True,False,en
"RT @kashmir_watch: 🔶How to monitor &amp; report #COVID19Vaccine side effects ??

🔶Have a look. For Info of all

#We4Vaccine #IndiaFightsCorona…",2021-06-06 10:47:09,1401490838962638851,Khan Nisar,KhanNis09611906,1357568325975330816,,,,False,18,25,3075,2815,0,2021-02-05 05:54:58,https://pbs.twimg.com/profile_images/1376136657754198021/0WXVO5dX_normal.jpg,True,False,en
RT @jindadilkashmir: #IndianArmy interacted with sarpanches and elder people of #Hiller to spread awareness on #COVID19 &amp; brief them to ens…,2021-06-06 10:45:39,1401490463262068736,Suryakant Dwivedi,Suryaka01356691,1304275983571140612,,,farmer,False,71,90,7397,7266,0,2020-09-11 04:30:47,https://pbs.twimg.com/profile_images/1304276309665865729/xz3X82mn_normal.jpg,True,False,en
"RT @kashmir_watch: 🔶How to monitor &amp; report #COVID19Vaccine side effects ??

🔶Have a look. For Info of all

#We4Vaccine #IndiaFightsCorona…",2021-06-06 10:45:06,1401490326016036865,Suryakant Dwivedi,Suryaka01356691,1304275983571140612,,,farmer,False,71,90,7397,7266,0,2020-09-11 04:30:47,https://pbs.twimg.com/profile_images/1304276309665865729/xz3X82mn_normal.jpg,True,False,en
"RT @kashmir_watch: 🔶How to monitor &amp; report #COVID19Vaccine side effects ??

🔶Have a look. For Info of all

#We4Vaccine #IndiaFightsCorona…",2021-06-06 10:38:21,1401488626047885314,Opinder Singh,Opinder75820475,1343494751840964609,,,,False,49,14,10820,11459,0,2020-12-28 09:53:22,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,True,en
"RT @kashmir_watch: 🔶How to monitor &amp; report #COVID19Vaccine side effects ??

🔶Have a look. For Info of all

#We4Vaccine #IndiaFightsCorona…",2021-06-06 10:38:16,1401488603893551110,Bapusaheb 2,2Bapusaheb,1354321021642420225,,,from karnataka,False,3,13,3591,3601,0,2021-01-27 06:51:41,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,True,en
"RT @kashmir_watch: 🔶How to monitor &amp; report #COVID19Vaccine side effects ??

🔶Have a look. For Info of all

#We4Vaccine #IndiaFightsCorona…",2021-06-06 10:37:19,1401488367083130886,Bapusaheb,Bapusah41805535,1328374922406596609,,,,False,3,13,4132,4160,0,2020-11-16 16:30:54,https://pbs.twimg.com/profile_images/1360828888503382017/NZtmeSNy_normal.jpg,True,False,en
"RT @kashmir_watch: 🔶How to monitor &amp; report #COVID19Vaccine side effects ??

🔶Have a look. For Info of all

#We4Vaccine #IndiaFightsCorona…",2021-06-06 10:35:37,1401487938878271491,B Singh,BSingh53822701,1272509777000591365,,,,False,89,12,12981,13024,0,2020-06-15 12:42:59,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,True,en
"RT @kashmir_watch: 🔶How to monitor &amp; report #COVID19Vaccine side effects ??

🔶Have a look. For Info of all

#We4Vaccine #IndiaFightsCorona…",2021-06-06 10:22:29,1401484635062734849,manmohan,manmoha15489777,1332675309037002754,,,,False,28,24,24071,21348,0,2020-11-28 13:19:09,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,True,en
"RT @kashmir_watch: 🔶How to monitor &amp; report #COVID19Vaccine side effects ??

🔶Have a look. For Info of all

#We4Vaccine #IndiaFightsCorona…",2021-06-06 09:53:43,1401477391583571975,Ajaz Khan,AjazKha36807408,1308247959109136384,,,,False,51,9,18766,18763,0,2020-09-22 03:33:51,https://pbs.twimg.com/profile_images/1331500800372137985/yvUFkA_n_normal.jpg,True,False,en
"RT @kashmir_watch: 🔶How to monitor &amp; report #COVID19Vaccine side effects ??

🔶Have a look. For Info of all

#We4Vaccine #IndiaFightsCorona…",2021-06-06 09:28:08,1401470956682375168,Praveen Khanka,KhankaPraveen,1303573321729015808,uttrakhand,,Gov. Employee,False,31,30,10040,9976,0,2020-09-09 05:58:13,https://pbs.twimg.com/profile_images/1345678703364165633/hoeLlXd8_normal.jpg,True,False,en
"RT @kashmir_watch: 🔶How to monitor &amp; report #COVID19Vaccine side effects ??

🔶Have a look. For Info of all

#We4Vaccine #IndiaFightsCorona…",2021-06-06 09:24:04,1401469930285899782,Ali Shah,AliShah76963506,1400340241836175364,,,Ali shah,False,0,11,298,298,0,2021-06-03 06:37:02,https://pbs.twimg.com/profile_images/1400340891001253890/eIf7lrRD_normal.jpg,True,False,en
RT @jindadilkashmir: #IndianArmy interacted with sarpanches and elder people of #Hiller to spread awareness on #COVID19 &amp; brief them to ens…,2021-06-06 09:21:55,1401469389371629568,Ali Shah,AliShah76963506,1400340241836175364,,,Ali shah,False,0,11,298,298,0,2021-06-03 06:37:02,https://pbs.twimg.com/profile_images/1400340891001253890/eIf7lrRD_normal.jpg,True,False,en
"RT @kashmir_watch: 🔶How to monitor &amp; report #COVID19Vaccine side effects ??

🔶Have a look. For Info of all

#We4Vaccine #IndiaFightsCorona…",2021-06-06 09:06:13,1401465441680166913,Saurav Kumar,SauravK51619698,1392422177270468609,,,Saurav Kumar,False,0,22,234,235,0,2021-05-12 10:11:57,https://pbs.twimg.com/profile_images/1392422458532122624/Oneh5xYq_normal.jpg,True,False,en
RT @jindadilkashmir: #IndianArmy interacted with sarpanches and elder people of #Hiller to spread awareness on #COVID19 &amp; brief them to ens…,2021-06-06 09:00:22,1401463969248731136,Saurav Kumar,SauravK51619698,1392422177270468609,,,Saurav Kumar,False,0,22,234,235,0,2021-05-12 10:11:57,https://pbs.twimg.com/profile_images/1392422458532122624/Oneh5xYq_normal.jpg,True,False,en
"RT @kashmir_watch: 🔶How to monitor &amp; report #COVID19Vaccine side effects ??

🔶Have a look. For Info of all

#We4Vaccine #IndiaFightsCorona…",2021-06-06 08:55:28,1401462735045414912,Durga Psd,DurgaPr53926209,1349309448506933252,,,,False,15,25,8683,11373,0,2021-01-13 10:58:05,https://pbs.twimg.com/profile_images/1349314441838428163/4HUitDiQ_normal.jpg,True,False,en
RT @jindadilkashmir: #IndianArmy interacted with sarpanches and elder people of #Hiller to spread awareness on #COVID19 &amp; brief them to ens…,2021-06-06 08:20:41,1401453981042298886,Abdullah Sofi,AbdullahSofi4,1320290802078150658,,,Driving,False,10,10,11883,4143,0,2020-10-25 09:07:25,https://pbs.twimg.com/profile_images/1320291193498996736/H5gxxhV4_normal.jpg,True,False,en
"RT @kashmir_watch: 🔶How to monitor &amp; report #COVID19Vaccine side effects ??

🔶Have a look. For Info of all

#We4Vaccine #IndiaFightsCorona…",2021-06-06 08:17:11,1401453102213910529,Sanam Lama,SanamLa44033602,1348992999548538882,,,,False,16,20,10849,10731,0,2021-01-12 13:59:49,https://pbs.twimg.com/profile_images/1348993307485982721/zxEsZtEb_normal.jpg,True,False,en
"RT @kashmir_watch: 🔶How to monitor &amp; report #COVID19Vaccine side effects ??

🔶Have a look. For Info of all

#We4Vaccine #IndiaFightsCorona…",2021-06-06 08:17:05,1401453076997828611,Sanam Lama,SanamLa72150266,1303857125999824896,,,,False,26,21,12253,11872,0,2020-09-10 00:48:06,https://pbs.twimg.com/profile_images/1351567439373377537/ERngsSzH_normal.jpg,True,False,en
RT @jindadilkashmir: #IndianArmy interacted with sarpanches and elder people of #Hiller to spread awareness on #COVID19 &amp; brief them to ens…,2021-06-06 08:16:12,1401452850832580609,Rajesh Kumar,RajeshCDO,1357301637673607173,"हरियाणा, भारत",,Game is my life.,False,2,41,2394,2381,0,2021-02-04 12:15:18,https://pbs.twimg.com/profile_images/1357377017377927169/nnpEcLim_normal.jpg,True,False,en
